User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,active
383,Sarah Williams,25,Mexico,Premium,961.36,Romance,2024-11-01,1
384,Chris Garcia,46,Germany,Basic,897.39,Comedy,2024-12-19,1
385,Alex Hernandez,74,Japan,Premium,991.1,Romance,2024-11-05,1
386,Katie Brown,31,India,Basic,332.51,Romance,2024-07-09,1
387,Emma Smith,40,USA,Premium,202.44,Action,2024-09-24,1
388,Alex Davis,50,France,Standard,500.36,Horror,2024-10-14,1
389,Katie Brown,57,France,Standard,910.14,Horror,2024-10-07,1
390,Sarah Williams,77,USA,Standard,897.85,Drama,2024-06-04,1
391,Michael Jones,50,Japan,Premium,402.75,Horror,2024-04-06,0
392,Jane Johnson,43,Japan,Basic,570.27,Documentary,2024-07-25,1
393,Sarah Garcia,38,Australia,Basic,437.14,Romance,2024-11-24,1
394,Emma Martinez,23,Germany,Standard,335.11,Documentary,2025-01-30,1
395,David Brown,73,Mexico,Basic,186.39,Horror,2024-11-08,1
396,David Smith,58,Brazil,Premium,957.43,Romance,2025-02-11,0
397,Emma Davis,28,Mexico,Premium,463.06,Drama,2025-01-14,1
398,Jane Miller,75,Japan,Premium,6.07,Sci-Fi,2024-08-02,1
399,Chris Johnson,70,Brazil,Basic,99.63,Sci-Fi,2024-07-28,1
400,Emma Johnson,29,France,Premium,30.07,Sci-Fi,2025-01-17,1
401,Chris Smith,64,Mexico,Premium,404.19,Horror,2025-03-01,1
402,Katie Smith,56,Canada,Basic,234.17,Drama,2024-04-02,1
403,Michael Garcia,45,Canada,Premium,501.94,Comedy,2024-09-18,1
404,Katie Jones,31,Australia,Standard,214.05,Horror,2025-01-21,1
405,Alex Davis,45,Canada,Standard,938.84,Horror,2024-07-05,1
406,James Martinez,61,France,Premium,670.45,Romance,2025-01-08,1
407,Katie Jones,61,Brazil,Standard,403.41,Documentary,2024-12-16,1
408,James Miller,37,USA,Premium,876.06,Horror,2024-05-30,1
409,Chris Smith,49,UK,Premium,601.25,Drama,2024-08-23,1
410,Katie Johnson,49,Australia,Premium,317.94,Sci-Fi,2024-04-16,1
411,David Jones,56,Canada,Premium,410.65,Action,2025-01-25,1
412,James Davis,55,Japan,Standard,934.73,Documentary,2024-10-21,0
413,Emma Johnson,34,USA,Basic,719.62,Horror,2024-05-14,0
414,Jane Jones,58,Canada,Basic,90.56,Comedy,2024-05-10,1
415,Sarah Davis,35,India,Premium,154.46,Sci-Fi,2024-06-16,1
416,Katie Jones,35,France,Standard,130.55,Romance,2024-09-25,1
417,Jane Brown,31,Mexico,Standard,625.88,Romance,2024-03-20,1
418,Sarah Martinez,66,Mexico,Standard,577.39,Romance,2024-07-16,1
419,Katie Hernandez,78,Canada,Premium,414.82,Comedy,2025-03-03,1
420,John Davis,33,Germany,Basic,368.98,Comedy,2024-08-23,1
421,John Garcia,42,Canada,Standard,43.63,Documentary,2024-12-13,1
422,James Garcia,52,India,Standard,100.6,Romance,2024-05-24,1
423,Sarah Davis,67,Brazil,Premium,304.44,Sci-Fi,2024-06-07,1
424,Katie Smith,13,France,Standard,389.26,Sci-Fi,2025-01-30,1
425,Michael Davis,52,Mexico,Basic,244.03,Action,2024-08-13,1
426,John Martinez,62,Canada,Basic,360.95,Romance,2024-03-27,1
427,Jane Garcia,61,Mexico,Premium,420.02,Romance,2024-03-08,1
428,Sarah Johnson,32,Australia,Premium,111.62,Sci-Fi,2024-08-07,1
429,David Hernandez,40,USA,Premium,456.17,Documentary,2025-01-21,1
430,Sarah Brown,61,Germany,Basic,289.08,Comedy,2024-10-18,1
431,John Hernandez,39,Mexico,Standard,15.85,Horror,2024-06-15,1
432,Emma Smith,20,India,Premium,744.85,Documentary,2025-01-18,1
433,Sarah Brown,74,Germany,Basic,97.11,Action,2025-03-07,1
434,Jane Johnson,15,Australia,Premium,44.22,Horror,2024-11-05,1
435,Jane Brown,58,USA,Premium,819.4,Drama,2024-08-25,1
436,Katie Davis,80,Germany,Premium,858.94,Sci-Fi,2024-07-20,1
437,Katie Brown,21,Japan,Standard,891.2,Drama,2024-12-05,1
438,David Davis,80,Brazil,Basic,533.67,Romance,2024-03-14,1
439,Chris Miller,13,France,Standard,735.23,Documentary,2024-12-20,1
440,Michael Davis,77,USA,Premium,594.64,Comedy,2024-03-30,1
441,Emma Garcia,54,Germany,Premium,318.05,Sci-Fi,2024-05-30,1
442,Sarah Williams,52,Canada,Premium,113.71,Horror,2024-12-07,0
443,Alex Williams,58,Australia,Premium,520.53,Sci-Fi,2024-06-19,1
444,Michael Williams,20,Japan,Standard,414.2,Sci-Fi,2024-12-04,1
445,Alex Hernandez,52,Australia,Standard,58.52,Sci-Fi,2024-11-07,1
446,John Jones,69,Japan,Standard,26.4,Documentary,2024-06-19,0
447,James Davis,73,India,Premium,159.9,Comedy,2024-08-07,0
448,Chris Garcia,38,UK,Standard,207.95,Horror,2024-12-20,1
449,Sarah Hernandez,34,Canada,Premium,388.56,Documentary,2024-05-15,1
450,Michael Miller,68,Brazil,Premium,946.76,Documentary,2024-04-05,1
451,Katie Garcia,70,USA,Standard,748.33,Action,2024-07-31,1
452,Katie Davis,67,Brazil,Premium,768.38,Comedy,2024-04-03,1
453,Katie Brown,70,USA,Standard,292.98,Action,2024-04-04,1
454,Jane Jones,46,Brazil,Premium,809.45,Sci-Fi,2024-03-16,1
455,Chris Williams,35,Mexico,Standard,680.82,Sci-Fi,2024-07-28,1
456,Michael Martinez,40,Mexico,Standard,234.39,Sci-Fi,2025-02-02,1
457,Michael Hernandez,66,Brazil,Standard,988.07,Comedy,2024-11-06,1
458,Alex Martinez,62,Japan,Premium,823.18,Romance,2024-03-17,1
459,Emma Davis,17,Mexico,Basic,385.26,Drama,2024-06-27,1
460,Chris Brown,43,Germany,Basic,237.81,Documentary,2024-10-29,1
461,Jane Miller,58,USA,Basic,263.72,Sci-Fi,2024-04-13,1
462,Emma Miller,21,Japan,Premium,344.23,Drama,2025-02-24,1
463,Chris Miller,37,Germany,Standard,551.87,Action,2024-03-15,1
464,Jane Garcia,44,Canada,Basic,485.07,Romance,2025-01-11,1
465,James Brown,62,France,Premium,170.81,Comedy,2025-02-08,0
466,Chris Brown,71,India,Standard,649.62,Sci-Fi,2024-05-24,1
467,David Brown,18,Japan,Standard,518.56,Documentary,2024-03-20,1
468,Chris Jones,64,Mexico,Standard,72.86,Documentary,2024-04-12,1
469,Sarah Garcia,31,Mexico,Premium,627.98,Sci-Fi,2024-11-15,1
470,Emma Davis,49,Canada,Premium,719.6,Action,2024-04-19,0
471,David Davis,20,USA,Premium,25.82,Romance,2024-05-11,1
472,Sarah Smith,49,Australia,Standard,532.75,Romance,2024-08-14,0
473,Alex Miller,32,Japan,Premium,169.91,Documentary,2025-01-09,1
474,Chris Johnson,61,UK,Premium,654.79,Drama,2025-01-28,1
475,James Brown,58,Canada,Premium,450.09,Comedy,2024-04-21,1
476,John Brown,46,Australia,Standard,973.64,Documentary,2024-09-20,0
477,Alex Williams,40,Germany,Standard,338.57,Horror,2024-07-22,1
478,James Smith,18,France,Premium,980.58,Drama,2025-02-23,1
479,Katie Johnson,29,India,Standard,61.21,Sci-Fi,2024-07-11,0
480,Michael Davis,41,USA,Standard,597.39,Romance,2024-08-27,1
481,Michael Brown,29,France,Premium,343.08,Drama,2025-02-24,1
482,Michael Davis,62,Australia,Premium,88.54,Documentary,2024-05-28,1
483,Jane Hernandez,42,France,Premium,4.21,Documentary,2024-04-17,1
484,James Hernandez,64,Brazil,Standard,860.4,Documentary,2024-08-29,1
485,Michael Jones,44,France,Standard,257.81,Horror,2024-11-01,1
486,Michael Garcia,17,USA,Basic,390.03,Action,2024-12-21,1
487,Chris Jones,34,UK,Standard,92.52,Documentary,2024-12-24,1
488,Jane Johnson,52,USA,Basic,419.25,Action,2025-01-22,1
489,Jane Martinez,23,Brazil,Standard,150.4,Romance,2024-11-24,0
490,Emma Johnson,52,Brazil,Basic,59.19,Comedy,2024-12-12,1
491,Alex Jones,60,Australia,Standard,832.05,Comedy,2024-03-22,1
492,Alex Garcia,67,Mexico,Basic,365.32,Romance,2025-02-22,1
493,James Miller,38,France,Premium,140.94,Horror,2024-10-02,1
494,Katie Brown,48,Germany,Standard,789.33,Horror,2024-10-10,1
495,John Brown,23,Mexico,Basic,76.24,Sci-Fi,2024-10-15,1
496,James Brown,23,Brazil,Premium,288.9,Horror,2024-12-29,1
497,Sarah Brown,73,India,Basic,758.08,Romance,2024-10-14,1
498,Katie Davis,21,Australia,Basic,193.96,Horror,2024-05-16,1
499,Chris Hernandez,61,Canada,Standard,524.52,Documentary,2024-07-20,0
500,Emma Smith,55,Australia,Basic,951.33,Sci-Fi,2024-11-16,0
501,Jane Martinez,46,UK,Basic,762.24,Sci-Fi,2024-08-22,1
502,Alex Davis,19,USA,Standard,508.07,Drama,2025-02-22,1
503,John Martinez,53,Australia,Premium,694.5,Drama,2024-12-13,1
504,John Johnson,30,France,Basic,988.68,Romance,2024-10-11,1
505,Alex Williams,42,France,Standard,60.56,Sci-Fi,2024-03-23,1
506,Alex Miller,63,Mexico,Premium,840.99,Documentary,2024-11-24,1
507,Katie Hernandez,44,Mexico,Premium,347.62,Romance,2024-09-02,1
508,Michael Hernandez,38,Germany,Premium,932.36,Sci-Fi,2024-04-17,1
509,Katie Miller,57,Brazil,Premium,452.42,Horror,2024-03-12,0
510,Alex Williams,36,UK,Standard,360.34,Romance,2024-09-30,1
511,Chris Martinez,73,Mexico,Basic,346.65,Horror,2024-06-14,1
512,Alex Smith,76,UK,Basic,96.44,Comedy,2024-05-14,1
513,James Jones,54,India,Basic,858.38,Documentary,2024-06-08,0
514,Emma Jones,16,Canada,Standard,886.36,Documentary,2024-04-26,1
515,Jane Williams,51,Australia,Premium,452.78,Drama,2025-02-06,1
516,Michael Garcia,49,Canada,Basic,929.52,Romance,2024-04-28,1
517,Katie Davis,71,India,Premium,139.99,Comedy,2025-02-26,1
518,Emma Brown,28,India,Standard,779.86,Documentary,2024-06-25,1
519,Sarah Martinez,29,Brazil,Premium,535.51,Comedy,2024-10-31,0
520,Alex Davis,58,India,Basic,922.38,Romance,2024-12-16,1
521,James Smith,66,Australia,Standard,580.81,Documentary,2024-10-10,1
522,Sarah Johnson,62,Mexico,Premium,614.42,Action,2024-05-15,1
523,Sarah Jones,58,Japan,Basic,394.65,Sci-Fi,2024-11-20,0
524,Emma Smith,53,Australia,Standard,661.25,Horror,2024-11-17,1
525,Katie Jones,71,Australia,Premium,969.81,Action,2024-05-03,1
526,Alex Garcia,45,Germany,Standard,756.39,Action,2024-05-01,1
527,Emma Brown,74,USA,Basic,255.3,Action,2024-07-21,1
528,Michael Smith,43,Mexico,Basic,89.77,Comedy,2024-04-02,1
529,Chris Hernandez,14,India,Basic,255.98,Sci-Fi,2024-09-23,1
530,David Garcia,48,Japan,Premium,336.22,Action,2024-12-30,1
531,Michael Davis,56,Germany,Premium,259.05,Drama,2024-05-10,1
532,Michael Miller,13,USA,Basic,147.52,Drama,2024-07-16,0
533,Katie Smith,76,Australia,Basic,209.94,Drama,2024-10-01,0
534,John Johnson,77,India,Premium,964.36,Action,2024-06-01,1
535,Michael Johnson,76,India,Basic,363.18,Drama,2024-09-08,1
536,Sarah Williams,47,Germany,Premium,612.78,Romance,2024-06-30,0
537,Emma Johnson,62,Germany,Standard,521.11,Action,2024-06-14,1
538,James Davis,15,Japan,Standard,607.53,Action,2024-11-07,1
539,David Davis,78,India,Basic,555.5,Romance,2024-08-31,1
540,John Hernandez,24,France,Basic,747.5,Sci-Fi,2025-02-09,1
541,David Miller,59,Australia,Premium,112.35,Sci-Fi,2024-03-25,0
542,Jane Jones,76,France,Standard,250.61,Action,2024-05-05,1
543,Emma Hernandez,56,Japan,Premium,944.15,Comedy,2025-02-03,1
544,Michael Brown,23,UK,Standard,103.51,Comedy,2024-11-30,1
545,Michael Miller,67,Japan,Standard,818.91,Comedy,2024-09-14,1
546,Katie Jones,35,Canada,Premium,368.65,Romance,2025-02-03,1
547,Jane Martinez,56,Australia,Basic,906.63,Drama,2024-06-25,1
548,Alex Garcia,27,UK,Premium,456.53,Horror,2024-04-14,1
549,James Davis,74,Australia,Basic,669.42,Romance,2024-04-19,1
550,Jane Brown,64,Brazil,Standard,123.95,Drama,2025-02-13,1
551,Jane Jones,28,UK,Basic,299.91,Horror,2024-10-26,1
552,Sarah Jones,39,India,Premium,277.81,Documentary,2024-04-05,1
553,Katie Hernandez,27,UK,Basic,914.31,Drama,2024-05-28,1
554,David Brown,60,Mexico,Premium,140.72,Comedy,2024-08-18,1
555,David Jones,80,Japan,Premium,166.06,Horror,2024-09-12,1
556,Emma Miller,62,Australia,Premium,327.86,Action,2024-11-27,1
557,Jane Hernandez,24,Brazil,Basic,898.33,Documentary,2024-12-19,1
558,Jane Martinez,69,France,Premium,24.38,Comedy,2025-01-16,1
559,Jane Martinez,20,Japan,Basic,565.27,Comedy,2024-12-07,1
560,Chris Martinez,16,USA,Premium,526.05,Comedy,2024-04-05,1
561,Alex Hernandez,56,Japan,Basic,822.01,Documentary,2024-06-28,1
562,Michael Davis,25,Brazil,Standard,41.21,Romance,2024-08-26,1
563,John Hernandez,15,Germany,Basic,742.85,Sci-Fi,2024-04-11,1
564,Sarah Johnson,35,Australia,Standard,546.93,Comedy,2025-01-12,1
565,Katie Martinez,51,Mexico,Basic,970.57,Comedy,2024-06-04,1
566,Jane Hernandez,73,Japan,Basic,470.34,Drama,2025-01-25,1
567,Emma Brown,41,Germany,Premium,62.4,Documentary,2024-12-11,1
568,Katie Hernandez,49,Australia,Basic,378.29,Action,2025-01-24,1
569,Jane Hernandez,74,Canada,Premium,709.49,Sci-Fi,2025-02-24,1
570,Sarah Miller,71,Canada,Premium,8.37,Sci-Fi,2024-10-07,1
571,Jane Miller,38,Brazil,Standard,661.78,Drama,2024-06-18,1
572,David Jones,48,UK,Standard,60.61,Horror,2024-08-08,1
573,Jane Hernandez,25,India,Basic,198.65,Sci-Fi,2024-09-15,1
574,Emma Garcia,59,Japan,Standard,457.45,Drama,2024-11-10,1
575,John Davis,62,UK,Standard,957.87,Documentary,2024-11-12,1
576,David Brown,44,UK,Standard,109.89,Sci-Fi,2024-09-14,0
577,Michael Miller,73,Australia,Basic,59.84,Action,2025-02-28,1
578,Alex Garcia,43,UK,Basic,759.91,Action,2024-03-21,0
579,Jane Williams,69,Brazil,Premium,563.86,Romance,2024-08-12,1
580,David Johnson,42,Japan,Standard,482.71,Drama,2024-04-18,1
581,Emma Hernandez,68,USA,Standard,279.41,Romance,2024-09-05,1
582,Jane Hernandez,60,Canada,Basic,605.99,Drama,2025-02-24,0
583,Sarah Miller,52,USA,Premium,21.62,Action,2024-07-19,1
584,Michael Jones,30,Brazil,Basic,996.55,Comedy,2024-08-18,1
585,Katie Martinez,47,India,Standard,338.43,Sci-Fi,2024-06-11,1
586,Katie Brown,28,France,Premium,787.17,Comedy,2025-02-02,1
587,Katie Williams,53,Canada,Premium,305.02,Horror,2024-11-06,1
588,Katie Davis,26,India,Standard,540.92,Documentary,2024-05-05,1
589,James Hernandez,59,Canada,Basic,934.62,Drama,2024-11-10,1
590,Alex Davis,25,USA,Standard,692.65,Horror,2024-09-03,1
591,Sarah Hernandez,77,India,Premium,817.47,Documentary,2024-06-28,1
592,Emma Smith,68,Germany,Premium,502.97,Horror,2024-08-20,1
593,Jane Garcia,49,India,Standard,620.57,Romance,2024-10-14,1
594,Chris Miller,30,UK,Premium,510.8,Comedy,2024-05-14,1
595,Chris Jones,26,Canada,Standard,534.36,Sci-Fi,2024-12-20,1
596,Katie Brown,58,India,Premium,848.69,Comedy,2025-02-09,1
597,Chris Johnson,49,Mexico,Standard,743.18,Sci-Fi,2024-03-23,1
598,Alex Johnson,30,Canada,Premium,328.88,Action,2024-12-24,1
599,Sarah Williams,69,Mexico,Standard,500.55,Horror,2024-05-10,1
600,Katie Davis,73,Germany,Standard,849.58,Horror,2025-03-07,1
601,Emma Brown,62,India,Basic,489.69,Documentary,2024-12-30,1
602,Sarah Williams,13,Japan,Basic,69.9,Action,2024-06-19,1
603,Katie Miller,71,Mexico,Premium,399.31,Documentary,2024-10-18,1
604,John Garcia,68,France,Premium,502.17,Drama,2025-01-26,1
605,Chris Smith,21,Australia,Premium,711.77,Action,2024-12-03,1
606,Sarah Martinez,50,Japan,Standard,291.45,Horror,2024-05-19,1
607,Emma Johnson,45,Japan,Standard,137.87,Drama,2025-01-28,1
608,John Davis,42,Canada,Standard,447.2,Comedy,2024-07-08,1
609,Alex Davis,19,Japan,Standard,213.86,Documentary,2024-05-16,1
610,Jane Martinez,41,Canada,Standard,136.57,Horror,2024-09-20,1
611,Sarah Brown,27,Japan,Basic,808.54,Sci-Fi,2024-07-28,1
612,Alex Williams,39,Germany,Standard,89.56,Sci-Fi,2024-04-26,1
613,David Hernandez,57,UK,Basic,981.73,Drama,2024-12-01,1
614,David Davis,19,Mexico,Standard,727.91,Documentary,2025-03-06,1
615,Alex Johnson,44,Germany,Basic,476.68,Romance,2024-05-06,1
616,James Miller,37,India,Standard,527.42,Horror,2024-07-21,0
617,Emma Williams,76,UK,Standard,13.13,Horror,2024-08-26,1
618,Emma Martinez,29,Brazil,Premium,605.77,Horror,2025-01-25,1
619,David Smith,68,India,Basic,848.57,Documentary,2024-11-07,1
620,Jane Miller,28,France,Standard,554.01,Romance,2024-10-28,1
621,James Brown,25,Canada,Basic,838.35,Drama,2024-11-19,1
622,Chris Martinez,19,Mexico,Standard,646.55,Comedy,2024-07-24,1
623,John Hernandez,19,Canada,Standard,799.42,Drama,2024-06-26,1
624,Alex Williams,50,Japan,Standard,200.19,Documentary,2024-09-28,1
625,Sarah Johnson,17,USA,Standard,968.09,Horror,2024-11-27,1
626,John Johnson,57,France,Premium,609.8,Drama,2024-07-30,1
627,Sarah Jones,73,India,Premium,193.51,Documentary,2024-09-03,1
628,Michael Smith,78,France,Premium,306.79,Drama,2025-02-28,1
629,David Garcia,28,USA,Premium,46.8,Sci-Fi,2024-03-08,1
630,Alex Hernandez,63,Germany,Basic,49.68,Sci-Fi,2024-08-28,1
631,Michael Davis,32,Japan,Premium,407.89,Romance,2024-10-31,1
632,Alex Miller,79,France,Standard,467.37,Drama,2024-03-23,1
633,David Martinez,62,Brazil,Standard,167.25,Drama,2025-03-04,1
634,Alex Davis,26,Australia,Premium,922.99,Action,2024-12-20,1
635,Chris Smith,72,Australia,Basic,66.31,Comedy,2024-12-01,1
636,Katie Martinez,60,Mexico,Basic,227.59,Sci-Fi,2024-09-18,1
637,James Jones,29,Brazil,Premium,360.29,Sci-Fi,2024-04-24,1
638,Chris Martinez,42,Brazil,Premium,696.96,Horror,2024-07-15,1
639,Alex Smith,67,USA,Basic,174.16,Documentary,2024-08-22,1
640,Emma Williams,65,Canada,Standard,80.31,Action,2025-02-05,1
641,James Miller,52,USA,Premium,5.88,Comedy,2024-04-17,1
642,Alex Martinez,65,USA,Basic,42.81,Action,2024-11-27,1
643,John Williams,65,Japan,Standard,438.54,Drama,2024-09-02,1
644,Emma Hernandez,36,Canada,Standard,881.84,Documentary,2024-10-23,1
645,David Johnson,80,Australia,Premium,587.13,Horror,2024-12-12,1
646,John Hernandez,53,Mexico,Premium,599.52,Action,2024-12-07,1
647,John Williams,74,Brazil,Standard,613.88,Drama,2024-06-10,1
648,John Davis,25,USA,Standard,399.37,Sci-Fi,2024-09-21,1
649,Chris Williams,47,USA,Basic,839.07,Documentary,2024-10-28,1
650,Chris Smith,59,India,Standard,366.62,Comedy,2024-10-02,1
651,Katie Smith,36,Japan,Premium,896.28,Horror,2024-10-26,1
652,Alex Hernandez,47,Japan,Standard,50.13,Comedy,2024-10-26,1
653,David Davis,77,USA,Premium,130.66,Comedy,2025-01-20,1
654,Katie Garcia,58,France,Premium,337.78,Horror,2024-10-06,1
655,John Johnson,58,Brazil,Standard,512.36,Romance,2024-07-12,1
656,James Johnson,24,Canada,Basic,831.51,Action,2024-12-02,1
657,John Williams,56,Australia,Basic,532.46,Horror,2024-03-11,1
658,Alex Garcia,73,Brazil,Standard,675.49,Comedy,2024-12-11,1
659,David Martinez,50,Australia,Premium,292.95,Sci-Fi,2024-06-19,1
660,David Garcia,32,Germany,Premium,290.63,Sci-Fi,2024-03-19,1
661,David Miller,35,Brazil,Standard,933.31,Comedy,2024-09-15,1
662,Katie Jones,24,India,Standard,204.89,Sci-Fi,2024-06-09,0
663,John Williams,70,Germany,Basic,122.94,Horror,2025-02-06,1
664,Alex Martinez,65,UK,Standard,249.08,Comedy,2024-11-10,1
665,Alex Miller,70,France,Premium,200.19,Action,2024-05-03,1
666,Alex Martinez,67,Mexico,Premium,809.9,Action,2025-01-11,1
667,Emma Davis,62,Canada,Basic,817.74,Action,2024-10-17,1
668,David Brown,21,India,Standard,714.73,Sci-Fi,2025-01-28,1
669,Chris Williams,74,Australia,Basic,794.69,Sci-Fi,2024-04-12,1
670,Alex Martinez,42,France,Basic,432.27,Comedy,2024-06-09,1
671,Michael Johnson,43,Canada,Standard,379.66,Sci-Fi,2024-06-16,1
672,Sarah Garcia,39,India,Basic,201.53,Sci-Fi,2025-01-21,1
673,John Williams,18,Brazil,Premium,701.01,Comedy,2024-11-12,1
674,David Jones,59,Canada,Premium,426.93,Horror,2025-01-05,1
675,Alex Garcia,63,Australia,Basic,426.04,Comedy,2025-01-10,1
676,John Williams,24,India,Premium,37.87,Drama,2024-12-31,0
677,James Miller,60,Germany,Premium,402.84,Sci-Fi,2024-04-01,1
678,Michael Davis,25,India,Standard,674.02,Documentary,2024-07-02,1
679,Alex Hernandez,75,Australia,Premium,596.34,Romance,2024-10-15,0
680,Jane Davis,46,Brazil,Standard,108.33,Romance,2024-11-09,1
681,David Davis,63,Germany,Basic,718.22,Horror,2024-03-29,1
682,Katie Jones,80,Canada,Standard,878.19,Action,2025-02-05,1
683,Jane Jones,61,Australia,Premium,896.61,Action,2024-12-25,1
684,Emma Hernandez,19,Canada,Basic,254.43,Action,2024-11-15,1
685,Alex Brown,27,Japan,Basic,510.14,Romance,2024-03-16,0
686,John Martinez,77,France,Standard,558.88,Comedy,2024-12-16,1
687,Katie Hernandez,25,France,Premium,276.73,Horror,2024-08-26,1
688,Emma Smith,66,France,Standard,158.67,Documentary,2024-08-25,1
689,James Jones,52,Japan,Basic,132.4,Drama,2025-03-08,1
690,Sarah Johnson,71,UK,Premium,485.29,Sci-Fi,2024-03-13,1
691,James Martinez,62,Germany,Basic,617.52,Comedy,2024-04-04,1
692,David Davis,60,Germany,Standard,175.36,Action,2024-12-14,1
693,John Williams,46,Australia,Premium,314.44,Drama,2025-01-25,1
694,Alex Davis,36,Mexico,Basic,56.22,Comedy,2024-08-04,1
695,Emma Jones,33,France,Basic,530.5,Romance,2024-09-30,1
696,Michael Hernandez,15,USA,Basic,100.6,Horror,2024-03-22,1
697,Katie Smith,77,Mexico,Premium,321.07,Documentary,2024-10-05,1
698,Katie Williams,60,Brazil,Premium,553.6,Action,2024-05-01,1
699,James Garcia,25,India,Premium,771.28,Drama,2024-12-13,1
700,Jane Brown,77,India,Standard,645.25,Action,2024-03-30,1
701,James Davis,22,France,Premium,714.88,Romance,2024-10-16,1
702,Jane Davis,55,USA,Premium,781.57,Romance,2024-03-14,1
703,Emma Smith,43,USA,Premium,567.64,Drama,2024-12-31,1
704,David Brown,30,Mexico,Premium,557.71,Drama,2024-10-05,1
705,Jane Smith,21,UK,Standard,22.09,Comedy,2024-10-27,1
706,Jane Garcia,75,Japan,Basic,465.06,Documentary,2024-04-07,0
707,John Davis,77,Japan,Basic,81.24,Comedy,2024-06-23,1
708,Katie Hernandez,71,USA,Basic,487.48,Horror,2024-05-30,1
709,Chris Jones,72,Australia,Premium,20.24,Horror,2025-02-08,1
710,Chris Johnson,13,USA,Standard,531.34,Sci-Fi,2024-05-05,1
711,Jane Hernandez,50,Japan,Premium,694.23,Comedy,2024-05-02,1
712,David Johnson,77,Brazil,Premium,505.82,Documentary,2024-11-26,1
713,Jane Martinez,69,Australia,Premium,264.97,Horror,2024-03-18,1
714,Michael Smith,15,Mexico,Basic,22.11,Sci-Fi,2024-03-08,1
715,Chris Garcia,46,USA,Standard,490.21,Action,2025-01-25,1
716,Emma Davis,46,India,Basic,60.83,Documentary,2024-08-20,0
717,Chris Garcia,29,UK,Standard,437.14,Action,2024-08-07,1
718,Katie Miller,74,Brazil,Standard,46.57,Sci-Fi,2025-03-01,0
719,Emma Jones,60,Brazil,Standard,320.41,Documentary,2024-07-24,1
720,Sarah Johnson,60,Canada,Standard,909.09,Drama,2024-07-20,1
721,David Davis,17,France,Basic,29.9,Horror,2025-01-06,0
722,Katie Davis,42,Germany,Basic,48.8,Romance,2024-04-18,1
723,Chris Jones,17,Brazil,Premium,230.68,Action,2024-06-27,1
724,David Brown,52,France,Premium,963.17,Action,2024-11-20,1
725,Chris Hernandez,29,UK,Premium,801.81,Action,2024-04-15,1
726,Katie Williams,40,Canada,Premium,412.11,Comedy,2024-11-23,1
727,John Hernandez,54,Germany,Basic,304.67,Romance,2024-08-29,1
728,Katie Smith,22,Australia,Premium,702.63,Action,2024-11-11,1
